,Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,YrSold,SalePrice
1719,1431,60,21930,5,5,2005,2005,0,3,2,4,4,3,1,0,1,0,732,732,4,734,1104,0,1838,0,0,2,1,4,1,2,7,1,4,2005,3,2,372,3,3,3,100,40,0,0,0,0,0,0,2006,192140
1720,1434,93,10261,6,5,2000,2000,318,2,2,4,3,1,1,0,1,0,936,936,4,962,830,0,1792,1,0,2,1,3,1,2,8,1,3,2000,3,2,451,3,3,3,0,0,0,0,0,0,0,0,2008,186500
1721,1456,62,7917,6,5,1999,2000,0,2,2,4,3,1,1,0,1,0,953,953,4,953,694,0,1647,0,0,2,1,3,1,2,7,1,3,1999,2,2,460,3,3,3,0,40,0,0,0,0,0,0,2007,175000
1722,1463,74,13830,5,5,1997,1998,0,2,2,4,3,1,6,791,1,0,137,928,3,928,701,0,1629,0,0,2,1,3,1,2,6,1,3,1997,3,2,482,3,3,3,212,34,0,0,0,0,3,0,2010,NA
1723,1464,78,9978,6,6,1998,1998,20,2,2,3,3,1,6,602,1,0,324,926,4,926,678,0,1604,0,0,2,1,3,1,3,7,1,4,1998,3,2,470,3,3,3,360,36,0,0,0,0,0,0,2010,NA
1724,1466,75,10000,6,5,1993,1994,0,2,2,4,3,1,1,0,1,0,763,763,3,763,892,0,1655,0,0,2,1,3,1,2,7,1,3,1993,3,2,440,3,3,3,157,84,0,0,0,0,0,0,2010,NA
1725,1468,63,8402,6,5,1998,1998,0,2,2,4,3,1,1,0,1,0,789,789,3,789,676,0,1465,0,0,2,1,3,1,2,7,1,4,1998,3,2,393,3,3,3,0,75,0,0,0,0,0,0,2010,NA
1726,1486,63,8577,7,5,2004,2004,0,3,2,4,3,1,1,0,1,0,847,847,4,847,886,0,1733,0,0,2,1,3,1,3,7,1,4,2004,3,2,433,3,3,3,144,48,0,0,0,0,0,0,2010,NA
1727,1627,88,10179,6,5,1997,1997,0,2,2,4,3,1,5,847,1,0,98,945,4,945,663,0,1608,0,0,2,1,3,1,2,7,1,3,1997,3,2,470,3,3,3,252,30,0,0,0,0,0,0,2009,NA
1728,1628,0,11792,8,5,2003,2003,188,3,2,4,3,4,6,850,1,0,158,1008,4,1008,1275,0,2283,0,0,2,1,4,1,3,9,1,4,2003,3,3,632,3,3,3,120,46,0,0,0,0,0,0,2009,NA
1729,1634,60,7500,6,5,1998,1999,0,3,2,4,3,1,6,476,1,0,476,952,3,952,684,0,1636,1,0,2,1,3,1,2,7,1,3,1998,3,2,440,3,3,3,0,84,0,0,0,0,0,0,2009,NA
1730,1635,0,8803,6,5,1994,1995,0,2,2,4,3,1,6,600,1,0,107,707,3,707,809,0,1516,1,0,2,1,3,1,3,7,1,3,1994,3,2,409,3,3,3,0,46,0,0,0,0,0,0,2009,NA
1731,1637,85,11900,5,6,1977,1977,157,2,2,4,3,1,5,400,1,0,722,1122,4,946,988,0,1934,1,0,2,1,3,1,2,6,1,3,1977,1,2,567,3,3,2,0,176,0,0,200,0,0,0,2009,NA
1732,1684,63,10928,7,5,2005,2005,0,3,2,4,4,1,1,0,1,0,728,728,4,728,728,0,1456,0,0,2,1,3,1,3,8,1,4,2005,3,2,390,3,3,3,100,0,0,0,0,0,0,0,2009,NA
1733,1685,57,8918,6,5,2005,2006,0,3,2,4,3,3,1,0,1,0,745,745,4,745,745,0,1490,0,0,2,1,3,1,3,7,1,4,2005,3,2,392,3,3,3,36,20,0,0,0,0,0,0,2009,NA
1734,1688,62,7984,7,5,2004,2005,200,3,2,4,3,1,1,0,1,0,868,868,4,868,762,0,1630,0,0,2,1,3,1,3,7,1,4,2004,3,2,436,3,3,3,120,48,0,0,0,0,0,0,2009,NA
1735,1689,61,10125,7,5,2004,2004,0,3,2,4,3,2,1,0,1,0,846,846,4,846,748,0,1594,0,0,2,1,3,1,3,7,1,4,2004,3,2,434,3,3,3,300,48,0,0,0,0,3,0,2009,NA
1736,1690,0,8965,7,5,2003,2003,0,3,2,4,3,1,6,652,1,0,130,782,4,806,683,0,1489,1,0,2,1,3,1,3,8,1,4,2003,3,2,400,3,3,3,0,75,0,0,0,0,0,0,2009,NA
1737,1691,0,8174,7,5,2003,2003,0,3,2,4,3,1,6,494,1,0,204,698,4,698,644,0,1342,1,0,2,1,3,1,3,7,1,3,2003,3,2,393,3,3,3,100,56,0,0,0,0,0,0,2009,NA
1738,1692,0,12891,8,5,2002,2002,0,3,2,5,3,1,6,651,1,0,219,870,4,878,1126,0,2004,1,0,2,1,4,1,3,8,1,4,2002,3,3,644,3,3,3,0,48,0,0,0,0,0,0,2009,NA
1739,1694,42,8433,6,5,2000,2000,0,2,2,4,3,1,6,683,1,0,111,794,4,819,695,0,1514,1,0,2,1,3,1,2,7,1,3,2000,3,2,394,3,3,3,0,72,0,0,0,0,0,0,2009,NA
1740,1696,0,15896,7,5,1999,1999,210,3,2,4,3,1,5,913,1,0,264,1177,4,1223,1089,0,2312,1,0,2,1,4,1,3,8,1,3,1999,3,3,658,3,3,3,298,0,0,0,0,0,0,0,2009,NA
1741,1934,72,8702,6,5,1997,1998,0,2,2,3,3,1,4,706,1,0,220,926,4,926,678,0,1604,0,0,2,1,3,1,2,7,1,3,1997,3,2,470,3,3,3,0,36,0,0,0,0,0,0,2008,NA
1742,1935,65,8139,6,5,1995,1996,119,2,2,4,3,1,5,476,1,0,204,680,3,680,790,0,1470,0,0,2,1,3,1,2,7,1,3,1995,3,2,420,3,3,3,192,49,0,0,0,0,0,0,2008,NA
1743,1936,59,9535,6,5,1998,1998,0,2,2,4,3,4,6,851,1,0,75,926,4,926,678,0,1604,0,0,2,1,3,1,2,7,0,0,1998,3,2,472,3,3,3,100,82,0,0,0,0,0,0,2008,NA
1744,1937,0,15038,6,5,1996,1996,0,2,2,4,3,1,3,138,1,0,778,916,3,916,720,0,1636,0,0,2,1,3,1,2,7,1,3,1996,3,2,386,3,3,3,168,84,0,0,0,0,0,0,2008,NA
1745,1941,73,11184,6,5,1998,1998,0,2,2,4,3,1,1,0,1,0,932,932,3,932,701,0,1633,0,0,2,1,3,1,2,7,1,3,1998,3,2,460,3,3,3,0,39,0,0,0,0,0,0,2008,NA
1746,1942,0,14067,6,5,1991,1991,194,2,2,4,3,1,5,504,1,0,332,836,3,851,858,0,1709,1,0,2,1,3,1,3,7,0,0,1991,3,2,416,3,3,3,0,40,0,0,0,0,4,0,2008,NA
1747,1988,80,9024,6,5,2004,2004,0,3,2,4,3,1,1,0,1,0,789,789,4,813,702,0,1515,0,0,2,1,3,1,3,8,1,4,2004,3,2,393,3,3,3,0,75,0,0,0,0,0,0,2008,NA
1748,1989,0,8010,7,5,2002,2003,0,3,2,4,3,1,1,0,1,0,840,840,4,840,880,0,1720,0,0,2,1,3,1,3,7,1,4,2002,3,2,400,3,3,3,138,48,0,0,0,0,0,0,2008,NA
1749,1990,0,8396,7,5,2003,2003,196,3,2,4,3,1,1,0,1,0,847,847,4,847,1139,0,1986,0,0,2,1,4,1,3,9,1,4,2003,3,2,434,3,3,3,120,48,0,0,0,0,0,0,2008,NA
1750,1992,71,8220,7,5,2000,2001,647,3,2,4,3,3,6,544,1,0,438,982,4,1008,884,0,1892,0,0,2,1,3,1,2,8,1,3,2000,2,2,431,3,3,3,108,0,0,0,0,0,0,0,2008,NA
1751,1993,0,7750,7,5,2002,2002,0,3,2,4,3,1,1,0,1,0,707,707,4,707,707,0,1414,0,0,2,1,3,1,3,6,1,4,2002,3,2,403,3,3,3,100,35,0,0,0,0,0,0,2008,NA
1752,1994,41,12460,7,5,1999,2000,0,3,2,4,3,1,6,870,1,0,167,1037,4,1037,1285,0,2322,0,0,2,1,4,1,2,8,1,3,1999,3,2,400,3,3,3,144,44,0,0,0,0,0,0,2008,NA
1753,1995,77,8390,7,5,1999,1999,0,2,2,4,3,1,1,0,1,0,831,831,4,873,778,0,1651,0,0,2,1,3,1,2,7,1,3,1999,3,2,450,3,3,3,0,103,0,0,0,0,0,0,2008,NA
1754,2255,0,8637,6,5,1999,2000,0,2,2,4,3,1,5,871,1,0,52,923,3,947,767,0,1714,1,0,2,1,3,1,2,7,1,3,2000,3,2,451,3,3,3,256,48,0,0,0,0,0,0,2007,NA
1755,2256,63,7875,7,5,1996,1996,0,3,2,4,3,1,3,414,1,0,277,691,3,691,862,0,1553,0,0,2,1,3,1,3,6,0,0,1996,3,2,420,3,3,3,0,44,0,0,0,0,0,0,2007,NA
1756,2257,60,7500,6,5,1999,2003,0,2,2,4,3,1,1,0,1,0,938,938,4,957,1342,0,2299,0,0,3,1,5,1,2,7,1,3,1999,3,2,482,3,3,3,188,30,0,0,0,0,0,0,2007,NA
1757,2259,0,7655,6,5,1993,1994,0,2,2,4,3,1,1,0,1,0,903,903,3,910,732,0,1642,0,0,2,1,3,1,2,7,1,3,1993,2,2,392,3,3,3,290,84,0,0,0,0,0,0,2007,NA
1758,2312,59,15810,6,5,2007,2007,0,3,2,4,3,1,1,0,1,0,768,768,4,768,728,0,1496,0,0,3,0,3,1,3,7,0,0,2007,1,2,572,3,3,3,100,0,0,0,0,0,0,0,2007,NA
1759,2313,65,10237,6,5,2005,2006,0,3,2,4,3,1,1,0,1,0,768,768,4,768,768,0,1536,0,0,2,1,3,1,3,6,1,4,2005,3,2,400,3,3,3,100,38,0,0,0,0,0,0,2007,NA
1760,2314,58,13204,7,5,2006,2007,44,2,2,4,3,1,1,0,1,0,608,608,4,608,850,0,1458,0,0,2,0,3,1,3,6,0,0,2007,3,2,454,3,3,3,100,33,0,0,0,0,0,0,2007,NA
1761,2315,62,8857,6,5,2006,2006,0,3,2,4,3,1,1,0,1,0,738,738,4,738,757,0,1495,0,0,2,1,3,1,3,7,1,4,2006,2,2,440,3,3,3,100,30,0,0,0,0,0,0,2007,NA
1762,2316,63,9729,6,5,2006,2007,0,3,2,4,3,1,1,0,1,0,698,698,4,698,1048,0,1746,1,0,2,1,3,1,3,6,1,4,2007,1,3,350,3,3,3,0,34,0,0,0,0,0,0,2007,NA
1763,2318,72,8229,6,5,2007,2007,22,3,2,4,3,3,1,0,1,0,752,752,4,752,752,0,1504,0,0,2,1,3,1,3,6,0,0,2007,3,2,440,3,3,3,100,32,0,0,0,0,0,0,2007,NA
1764,2319,64,7713,7,5,2007,2007,16,3,2,4,3,1,1,0,1,0,728,728,4,728,728,0,1456,0,0,2,1,3,1,3,7,0,0,2007,3,2,400,3,3,3,100,24,0,0,0,0,0,0,2007,NA
1765,2327,63,7875,7,5,2003,2003,16,3,2,4,3,1,1,0,1,0,847,847,4,847,1101,0,1948,0,0,2,1,4,1,3,8,1,4,2003,3,2,434,3,3,3,0,48,0,0,0,0,0,0,2007,NA
1766,2328,0,8740,7,5,2002,2002,0,3,2,4,3,1,6,574,1,0,280,854,4,864,1131,0,1995,0,0,2,1,4,1,3,8,1,4,2002,3,2,435,3,3,3,264,48,0,0,0,0,0,0,2007,NA
1767,2329,58,9487,6,5,2000,2000,0,2,2,4,3,1,6,520,1,0,395,915,4,940,750,0,1690,1,0,2,1,3,1,2,7,1,3,2000,2,2,442,3,3,3,0,50,0,0,0,0,0,0,2007,NA
1768,2330,59,9649,6,5,1999,2000,0,2,2,4,3,1,1,0,1,0,941,941,4,961,683,0,1644,0,0,2,1,3,1,2,7,1,3,1999,2,2,460,3,3,3,460,42,0,0,0,0,0,0,2007,NA
1769,2620,60,8238,6,5,1997,1998,0,2,2,3,3,1,6,700,1,0,113,813,4,813,712,0,1525,1,0,2,1,3,1,2,6,1,3,1997,3,2,400,3,3,3,421,72,0,0,0,0,0,0,2006,NA
1770,2621,0,13041,6,5,1995,1995,0,2,2,4,3,1,1,0,1,0,781,781,3,781,890,0,1671,0,0,2,1,3,1,2,7,1,3,1995,3,2,423,3,3,3,0,84,0,0,0,0,0,0,2006,NA
1771,2622,54,9783,6,5,1996,1996,0,2,2,4,3,1,1,0,1,0,821,821,3,821,955,0,1776,0,0,2,1,3,1,2,7,1,3,1996,3,2,443,3,3,3,286,116,0,0,0,0,0,0,2006,NA
1772,2623,50,13128,8,5,2005,2005,216,3,2,4,3,1,1,0,1,0,1074,1074,4,1074,990,0,2064,0,0,2,1,4,1,3,7,1,4,2005,3,2,527,3,3,3,0,119,0,0,0,0,0,0,2006,NA
1773,2624,42,13751,7,5,2005,2006,248,3,2,4,3,3,6,60,1,0,1640,1700,4,1700,512,0,2212,1,0,2,1,3,1,3,9,1,4,2006,3,3,773,3,3,3,237,38,0,0,115,0,0,0,2006,NA
1774,2667,65,10237,6,5,2005,2006,0,3,2,4,3,1,1,0,1,0,728,728,4,728,728,0,1456,0,0,2,1,3,1,3,8,1,4,2005,3,2,390,3,3,3,0,24,0,0,0,0,0,0,2006,NA
1775,2668,65,10237,7,5,2006,2006,0,3,2,4,3,1,1,0,1,0,738,738,4,738,754,0,1492,0,0,2,1,3,1,3,8,0,0,2006,3,2,440,3,3,3,0,32,0,0,0,0,0,0,2006,NA
1776,2670,96,11631,8,5,2004,2005,236,3,2,4,3,3,1,0,1,0,1052,1052,4,1052,1321,0,2373,0,0,2,1,4,1,3,9,1,4,2004,3,3,632,3,3,3,120,46,0,0,0,0,0,0,2006,NA
1777,2671,75,9073,7,5,2006,2006,0,3,2,4,3,1,1,0,1,0,738,738,4,738,754,0,1492,0,0,2,1,3,1,3,8,0,0,2006,3,2,440,3,3,3,100,32,0,0,0,0,0,0,2006,NA
1778,2676,59,9171,7,5,2004,2005,0,3,2,4,3,3,1,0,1,0,848,848,4,848,750,0,1598,0,0,2,1,3,1,3,7,1,4,2004,3,2,433,3,3,3,100,48,0,0,0,0,0,0,2006,NA
1779,2677,0,8658,6,5,2000,2000,0,2,2,4,3,1,5,732,1,0,250,982,4,1008,881,0,1889,0,0,2,1,3,1,2,9,1,3,2000,3,2,431,3,3,3,0,0,0,0,0,0,0,0,2006,NA
1780,2678,0,12104,7,5,2006,2006,0,3,2,4,3,1,1,0,1,0,1035,1035,3,1082,1240,0,2322,0,0,3,1,4,1,3,8,0,0,2006,2,3,617,3,3,3,400,45,0,0,0,0,0,0,2006,NA
1781,2719,79,13110,5,6,1972,1972,144,2,2,4,3,1,6,962,1,0,191,1153,4,1193,0,0,1193,1,0,2,0,2,1,2,6,0,0,1972,3,2,501,3,3,3,140,153,0,0,0,0,3,0,2006,NA
1782,1004,0,11500,5,6,1976,1976,164,2,2,3,3,1,1,0,1,0,1680,1680,1,1680,0,0,1680,0,0,2,0,4,2,2,8,0,0,1976,1,2,528,3,3,3,0,0,0,0,0,0,0,0,2007,136905
1783,1337,87,9246,5,5,1973,1973,564,2,2,3,3,1,1,0,1,0,1656,1656,2,1656,0,0,1656,0,0,2,0,4,2,2,8,0,0,1973,1,2,506,3,3,3,0,211,0,0,0,0,0,0,2008,135000
1784,2046,75,9750,5,6,1965,1965,0,2,2,3,3,1,1,0,1,0,1625,1625,4,1625,0,0,1625,0,0,2,0,4,2,2,8,0,0,1965,1,2,484,3,3,3,0,0,0,0,0,0,0,0,2008,NA
1785,546,0,13837,7,5,1988,1988,178,3,3,4,4,1,6,1002,2,202,0,1204,3,1377,806,0,2183,0,0,2,1,4,1,3,9,0,0,1988,1,3,786,3,3,3,0,0,0,0,0,0,0,0,2006,229000
1786,1508,0,18837,6,5,1978,1978,0,2,2,4,3,2,5,687,2,46,491,1224,2,1287,604,0,1891,0,1,3,0,3,1,2,7,1,3,1978,2,2,678,3,3,3,0,69,0,0,0,0,0,0,2010,NA
1787,1243,85,10625,7,6,1974,1974,81,2,2,4,3,4,6,885,2,168,0,1053,2,1173,0,0,1173,1,0,2,0,3,1,3,6,2,3,1974,2,2,528,3,3,3,0,120,0,0,0,0,3,0,2010,170000
1788,1755,0,16500,6,5,1971,1971,509,2,2,4,3,3,6,962,1,0,270,1232,1,1320,0,0,1320,0,1,2,0,3,1,2,5,1,4,1971,2,2,495,3,3,3,0,20,0,0,0,0,0,0,2009,NA
1789,2380,0,8723,6,6,1969,1969,0,2,2,4,3,3,4,973,1,0,0,973,4,1082,0,0,1082,1,0,1,0,3,1,2,6,0,0,1969,1,2,480,3,3,3,160,0,0,0,0,0,0,0,2007,NA
1790,2635,0,10464,6,6,1980,1980,130,2,2,4,3,3,6,850,1,0,138,988,2,1102,0,0,1102,1,0,1,0,2,1,2,5,1,3,1980,2,2,582,3,3,3,140,22,0,0,0,0,0,0,2006,NA
1791,2637,0,9927,7,5,1976,1976,252,3,2,5,3,4,6,1005,1,0,42,1047,2,1083,0,0,1083,1,0,1,0,2,1,2,5,1,2,1976,2,2,596,3,3,3,444,0,40,0,0,0,0,0,2006,NA
1792,320,0,14115,7,5,1980,1980,225,2,2,4,3,3,6,1036,1,0,336,1372,2,1472,0,0,1472,1,0,2,0,3,1,2,6,2,3,1980,1,2,588,3,3,3,233,48,0,0,0,0,0,0,2009,187500
1793,517,0,10448,6,6,1972,1972,333,2,2,3,3,1,1,0,1,0,689,689,2,1378,741,0,2119,0,0,2,1,3,1,2,7,1,3,1972,2,2,583,3,3,3,0,104,0,0,0,0,4,0,2009,158000
1794,612,0,10395,6,6,1978,1978,233,2,2,4,3,3,5,605,1,0,427,1032,2,1032,0,0,1032,0,1,2,0,3,1,2,6,1,3,1978,1,2,564,3,3,3,0,0,0,0,0,0,3,500,2007,148000
1795,1246,78,12090,6,7,1984,2003,74,2,2,4,3,1,1,0,1,0,585,585,4,1140,728,0,1868,0,0,3,1,3,1,2,7,1,3,1984,3,2,477,3,3,3,268,112,0,0,147,0,0,0,2007,178000
1796,1278,0,17871,6,5,1967,1976,359,2,2,4,3,3,5,528,1,0,1152,1680,1,1724,0,0,1724,1,0,1,1,3,1,2,7,1,4,1967,2,2,480,3,3,3,0,0,0,0,0,0,0,0,2009,197900
1797,1356,102,10192,7,6,1968,1992,143,2,2,3,3,1,1,0,1,0,570,570,3,1222,698,0,1920,0,0,3,0,4,1,3,8,1,3,1968,2,2,487,3,3,3,0,98,0,0,0,0,4,0,2006,170000
1798,2043,0,11104,6,6,1969,1969,0,2,2,3,3,3,6,828,1,0,599,1427,3,1427,0,0,1427,0,1,2,0,4,1,2,7,0,0,1969,2,2,516,3,3,3,0,0,0,0,216,0,0,0,2008,NA
1799,2276,64,8991,7,6,1976,1976,130,2,2,4,3,4,6,624,3,604,0,1228,2,1324,0,0,1324,0,1,2,0,3,1,3,5,1,2,1976,3,2,585,3,3,3,407,36,0,0,0,0,0,0,2007,NA
1800,2639,81,10530,6,6,1975,2000,248,2,2,3,2,1,5,548,1,0,127,675,2,1109,766,0,1875,0,0,3,0,3,1,3,8,1,3,1975,2,2,485,3,3,3,48,28,0,0,0,0,0,0,2006,NA
1801,101,0,10603,6,7,1977,2001,28,2,2,3,3,2,5,1200,1,0,410,1610,3,1610,0,0,1610,1,0,2,0,3,1,3,6,2,3,1977,2,2,480,3,3,3,168,68,0,0,0,0,0,0,2010,205000
1802,110,105,11751,6,6,1977,1977,480,2,2,4,3,1,4,705,1,0,1139,1844,4,1844,0,0,1844,0,0,2,0,3,1,2,7,1,3,1977,2,2,546,3,3,3,0,122,0,0,0,0,3,0,2010,190000
1803,125,48,17043,6,5,1979,1998,0,2,3,4,2,1,1,0,1,0,1362,1362,2,1586,0,0,1586,0,0,2,0,3,1,2,7,1,3,1979,1,2,435,3,3,3,192,0,0,0,0,0,0,0,2009,181000
1804,136,80,10400,7,6,1970,1970,288,2,2,3,3,1,1,0,1,0,1304,1304,3,1682,0,0,1682,0,0,2,0,3,1,2,7,1,4,1970,1,2,530,3,3,3,98,0,0,0,0,0,3,0,2008,174000
1805,246,80,10400,7,5,1988,1988,102,2,2,4,3,3,6,929,1,0,916,1845,3,1872,0,0,1872,0,1,2,0,3,1,2,6,1,3,1988,3,2,604,3,3,3,197,39,0,0,0,0,0,0,2006,241500
1806,266,78,12090,6,6,1981,1981,210,2,3,4,3,1,6,588,2,228,606,1422,2,1422,0,0,1422,0,0,2,0,3,1,3,7,1,3,1981,3,2,576,3,3,3,276,0,0,0,0,0,4,0,2008,175500
1807,339,91,14145,7,7,1984,1998,0,3,2,4,3,2,5,213,1,0,995,1208,4,1621,0,0,1621,1,0,2,0,3,1,3,8,0,0,1984,2,2,440,3,3,3,108,45,0,0,0,0,0,400,2006,202500
1808,422,0,16635,6,7,1977,2000,126,3,2,4,3,1,5,1246,1,0,356,1602,3,1602,0,0,1602,0,1,2,0,3,1,3,8,1,3,1977,3,2,529,3,3,3,240,0,0,0,0,0,0,0,2009,215000
1809,456,80,9600,7,6,1973,1973,320,2,2,3,3,1,5,916,1,0,326,1242,1,1242,0,0,1242,0,0,1,1,3,1,2,6,1,3,1973,1,2,528,3,3,3,0,0,0,0,0,0,0,0,2007,175500
1810,488,70,12243,5,6,1971,1971,0,2,2,4,3,3,5,998,1,0,486,1484,3,1484,0,0,1484,0,0,2,0,3,1,2,7,1,3,1971,1,2,487,3,3,3,224,0,0,0,180,0,0,0,2007,175000
1811,543,78,10140,7,5,1998,1999,0,3,2,5,3,1,2,144,6,1127,379,1650,4,1680,0,0,1680,1,0,2,0,3,1,3,7,1,3,1998,3,2,583,3,3,3,78,73,0,0,0,0,0,0,2009,213250
1812,633,85,11900,7,5,1977,1977,209,2,3,3,3,1,5,822,1,0,564,1386,2,1411,0,0,1411,0,0,2,0,3,1,2,6,1,3,1977,3,2,544,3,3,3,192,0,0,0,0,0,0,0,2009,82500
1813,702,80,9600,7,5,1969,1969,168,2,2,3,3,1,1,0,1,0,1164,1164,2,1164,0,0,1164,0,0,1,1,3,1,2,6,0,0,1969,1,2,528,3,3,3,0,0,0,0,0,0,0,0,2006,140000
1814,716,78,10140,6,5,1974,1974,174,2,2,4,3,1,1,0,1,0,1064,1064,2,1350,0,0,1350,0,0,2,0,3,1,2,7,1,3,1974,2,2,478,3,3,3,0,0,0,0,0,0,3,0,2009,165000
1815,718,80,10000,5,6,1973,2000,0,2,2,4,3,1,4,1084,1,0,92,1176,3,1178,0,0,1178,0,1,1,1,3,1,3,5,1,2,1973,1,2,439,3,3,3,224,0,0,0,0,0,3,0,2008,157000
1816,786,0,9790,6,5,1967,1967,0,2,2,3,3,1,3,251,2,630,491,1372,2,1342,0,0,1342,0,0,2,0,3,1,2,7,1,4,1967,1,2,457,3,3,3,0,0,0,0,197,0,0,0,2009,161500
1817,811,78,10140,6,6,1974,1999,99,2,2,3,3,1,5,663,2,377,0,1040,1,1309,0,0,1309,1,0,1,1,3,1,3,5,1,2,1974,2,2,484,3,3,3,265,0,0,0,0,648,4,0,2006,181000
1818,859,80,10400,7,5,1976,1976,189,2,2,4,3,1,1,0,1,0,1090,1090,2,1370,0,0,1370,0,0,2,0,3,1,2,6,1,3,1976,2,2,479,3,3,3,0,0,0,0,0,0,3,0,2009,152000
1819,925,79,10240,6,6,1980,1980,157,2,3,4,3,1,4,625,2,1061,0,1686,2,1686,0,0,1686,1,0,2,0,3,1,2,7,1,3,1980,1,2,612,3,3,3,384,131,0,0,0,0,0,0,2006,207500
1820,926,0,15611,5,6,1977,1977,0,2,2,4,3,3,5,767,2,93,266,1126,2,1126,0,0,1126,0,1,2,0,3,1,4,6,0,0,1977,2,2,540,3,3,3,180,0,0,0,0,0,0,0,2008,175000
1821,950,78,9360,6,7,1972,2006,0,2,2,3,3,1,5,982,1,0,179,1161,2,1381,0,0,1381,1,0,1,1,3,1,3,5,1,3,1972,2,2,676,3,3,3,0,0,0,0,0,0,0,0,2010,197500
1822,998,0,11717,6,6,1970,1970,571,2,2,3,3,1,1,0,1,0,1442,1442,2,1442,0,0,1442,0,0,2,0,2,1,2,6,1,3,1970,2,2,615,3,3,3,371,0,0,0,0,0,0,0,2009,185000
1823,1045,80,9600,8,5,1981,1981,0,3,2,4,3,1,5,1104,1,0,1420,2524,2,2524,0,0,2524,1,0,2,1,4,1,3,9,1,4,1981,3,2,542,3,3,3,474,120,0,0,0,0,3,0,2009,278000
1824,1056,104,11361,6,5,1976,1976,160,2,2,4,3,1,5,644,1,0,549,1193,2,1523,0,0,1523,0,1,2,0,3,1,2,7,1,3,1976,3,2,478,3,3,3,0,0,0,0,189,0,3,0,2008,180000
1825,1081,80,11040,6,7,1971,2004,144,3,3,3,3,1,5,656,1,0,602,1258,4,1258,0,0,1258,0,1,2,0,3,1,3,5,0,0,1971,2,2,528,3,3,3,55,0,0,216,0,0,0,0,2008,145000
1826,1100,82,11880,7,5,1978,1978,206,2,2,4,3,1,5,704,1,0,567,1271,2,1601,0,0,1601,0,0,2,0,3,1,2,7,1,3,1978,2,2,478,3,3,3,0,0,0,0,0,0,0,0,2009,157000
1827,1205,78,10140,5,6,1975,1975,0,2,2,4,3,1,5,788,1,0,268,1056,4,1074,0,0,1074,1,0,1,1,3,1,2,6,0,0,1975,2,2,495,3,3,3,0,88,0,0,0,0,3,0,2006,153500
1828,1272,0,9156,6,7,1968,1968,0,2,2,3,3,1,1,0,1,0,1489,1489,3,1489,0,0,1489,0,0,2,0,3,1,3,7,1,4,1968,2,2,462,3,3,3,0,0,0,0,0,0,0,0,2009,185750
1829,1287,0,9790,6,5,1963,1963,451,2,2,3,3,1,5,569,3,81,678,1328,2,1328,0,0,1328,1,0,1,1,3,1,2,6,2,4,1963,1,2,528,3,3,3,0,26,0,0,0,0,0,0,2010,143000
1830,1336,80,9650,6,5,1977,1977,360,2,2,4,3,1,5,686,1,0,664,1350,2,1334,0,0,1334,0,1,2,0,2,1,2,6,1,3,1977,2,2,630,3,3,3,0,16,0,0,0,0,0,0,2009,167900
1831,1347,0,20781,7,7,1968,2003,0,2,2,3,3,1,4,297,3,68,1203,1568,2,2156,0,0,2156,0,0,2,0,3,1,2,9,1,4,1968,2,2,508,4,3,3,0,80,0,290,0,0,0,0,2006,262500
1832,1430,0,12546,6,7,1981,1981,310,3,3,4,3,1,4,678,1,0,762,1440,4,1440,0,0,1440,0,0,2,0,3,1,3,7,1,3,1981,3,2,467,3,3,3,0,0,99,0,0,0,0,0,2007,182900
1833,1457,85,13175,6,6,1978,1988,119,2,2,4,3,1,5,790,3,163,589,1542,2,2073,0,0,2073,1,0,2,0,3,1,2,7,2,3,1978,1,2,500,3,3,3,349,0,0,0,0,0,3,0,2010,210000
1834,1506,0,10456,6,6,1967,1967,120,2,2,3,3,1,6,506,1,0,1323,1829,3,1829,0,0,1829,1,0,2,0,4,1,2,8,0,0,1967,2,2,535,3,3,3,0,76,0,0,0,0,0,0,2010,NA
1835,1639,80,10928,6,6,1978,1986,101,2,2,3,3,1,2,363,1,0,1064,1427,2,1671,0,0,1671,0,0,2,0,3,1,2,7,1,3,1978,2,2,484,3,3,3,252,55,0,0,0,0,0,0,2009,NA
1836,1641,80,11088,6,5,1978,1998,144,2,2,3,3,1,5,832,1,0,308,1140,3,1707,0,0,1707,0,0,2,0,3,1,2,7,1,3,1978,3,2,479,3,3,3,0,0,0,0,0,0,0,0,2009,NA
1837,1645,0,9373,5,7,1975,1975,161,2,2,4,3,3,5,1333,2,168,120,1621,2,1621,0,0,1621,1,0,2,0,3,1,2,7,2,2,1975,2,2,478,3,3,3,0,0,0,0,490,0,0,0,2009,NA
